_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,y,item_id,question,answers
{},"{""y"": false}",1729,2025-08-14 11:12:44,False,,,KnowledgeTrial,16,16,True,16,124,372,optimal_test,"{""item_id"": 0, ""question"": ""What is the name of the first planet of the solar system?"", ""answers"": [""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]}",True,False,,0.0,,saturn,True,3829,,,0.0,95.0,105.0,10.0,0.5428571428571428,0.6,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,What is the name of the first planet of the solar system?,"[""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]"
{},"{""y"": false}",1730,2025-08-14 11:12:44,False,,,KnowledgeTrial,18,18,True,18,124,372,optimal_test,"{""item_id"": 2, ""question"": ""Which planet in the solar system is the only one that rotates clockwise?"", ""answers"": [""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]}",True,False,,0.0,,idk,True,3831,,,0.0,105.0,115.0,10.0,0.6,0.6571428571428571,False,False,False,False,0,default,KnowledgeTrial,Info,False,2,Which planet in the solar system is the only one that rotates clockwise?,"[""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]"
{},"{""y"": true}",1731,2025-08-14 11:12:44,False,,,KnowledgeTrial,17,17,True,17,124,372,optimal_test,"{""item_id"": 1, ""question"": ""What is the name of the first man that stepped on the Moon?"", ""answers"": [""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]}",True,False,,0.0,,neil armstrong,True,3833,,,0.0,115.0,125.0,10.0,0.6571428571428571,0.7142857142857143,False,False,False,False,0,default,KnowledgeTrial,Info,True,1,What is the name of the first man that stepped on the Moon?,"[""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]"
{},"{""y"": false}",1732,2025-08-14 11:12:44,False,,,KnowledgeTrial,29,29,True,29,124,372,optimal_test,"{""item_id"": 13, ""question"": ""Between which planets of our solar system is located the asteroid belt?"", ""answers"": [""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]}",True,False,,0.0,,idk,True,3835,,,0.0,125.0,135.0,10.0,0.7142857142857143,0.7714285714285715,False,False,False,False,0,default,KnowledgeTrial,Info,False,13,Between which planets of our solar system is located the asteroid belt?,"[""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]"
{},"{""y"": false}",1733,2025-08-14 11:12:45,False,,,KnowledgeTrial,25,25,True,25,124,372,optimal_test,"{""item_id"": 9, ""question"": ""What is the name of the first human object that crossed the limits of our solar system?"", ""answers"": [""voygaer"", ""nasa voyager"", ""voyager 1 spacecraft."", ""voyager 1 (or 2)"", ""voyager 1 space craft"", ""the voyager"", ""the first human-made object to cross the limits of our solar system was voyager 1."", ""voyager 1"", ""voyager"", ""the first human object that crossed the limits of our solar system is voyager 1."", ""voyager i""]}",True,False,,0.0,,time capsule,True,3837,,,0.0,135.0,145.0,10.0,0.7714285714285715,0.8285714285714286,False,False,False,False,0,default,KnowledgeTrial,Info,False,9,What is the name of the first human object that crossed the limits of our solar system?,"[""voygaer"", ""nasa voyager"", ""voyager 1 spacecraft."", ""voyager 1 (or 2)"", ""voyager 1 space craft"", ""the voyager"", ""the first human-made object to cross the limits of our solar system was voyager 1."", ""voyager 1"", ""voyager"", ""the first human object that crossed the limits of our solar system is voyager 1."", ""voyager i""]"
{},"{""y"": false}",1734,2025-08-14 11:12:45,False,,,KnowledgeTrial,19,19,True,19,124,372,optimal_test,"{""item_id"": 3, ""question"": ""Which planet has a hexagon shaped cloud formation on its north pole?"", ""answers"": [""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]}",True,False,,0.0,,idk,True,3839,,,0.0,145.0,155.0,10.0,0.8285714285714286,0.8857142857142858,False,False,False,False,0,default,KnowledgeTrial,Info,False,3,Which planet has a hexagon shaped cloud formation on its north pole?,"[""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]"
{},"{""y"": true}",1735,2025-08-14 11:12:45,False,,,KnowledgeTrial,23,23,True,23,124,372,optimal_test,"{""item_id"": 7, ""question"": ""What is the only liveable planet of our solar system?"", ""answers"": [""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]}",True,False,,0.0,,earth,True,3841,,,0.0,155.0,165.0,10.0,0.8857142857142858,0.942857142857143,False,False,False,False,0,default,KnowledgeTrial,Info,True,7,What is the only liveable planet of our solar system?,"[""earth"", ""esrth"", ""earth is the only habitable (livable) planet in our solar system."", ""earth."", ""planet earth"", ""the earth"", ""ear"", ""earth is considered the only habitable (livable) planet of our solar system."", ""eath""]"
{},"{""y"": false}",1736,2025-08-14 11:12:45,False,,,KnowledgeTrial,21,21,True,21,124,372,optimal_test,"{""item_id"": 5, ""question"": ""What are the only two planets of our solar system that do not possess any moon?"", ""answers"": [""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]}",True,False,,0.0,,idk,True,3843,,,0.0,165.0,175.0,10.0,0.942857142857143,1.0,False,False,False,False,0,default,KnowledgeTrial,Info,False,5,What are the only two planets of our solar system that do not possess any moon?,"[""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]"
{},"{""y"": false}",1737,2025-08-14 11:12:46,False,,,KnowledgeTrial,14,14,True,14,125,374,optimal_treatment,"{""item_id"": 13, ""question"": ""Between which planets of our solar system is located the asteroid belt?"", ""answers"": [""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]}",True,False,,0.0,,I don't know,True,3848,,,0.0,35.0,45.0,10.0,0.2,0.2571428571428572,False,False,False,False,0,default,KnowledgeTrial,Info,False,13,Between which planets of our solar system is located the asteroid belt?,"[""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]"
{},"{""y"": false}",1738,2025-08-14 11:12:46,False,,,KnowledgeTrial,4,4,True,4,125,374,optimal_treatment,"{""item_id"": 3, ""question"": ""Which planet has a hexagon shaped cloud formation on its north pole?"", ""answers"": [""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]}",True,False,,0.0,,I don't know,True,3850,,,0.0,45.0,55.0,10.0,0.2571428571428572,0.31428571428571433,False,False,False,False,0,default,KnowledgeTrial,Info,False,3,Which planet has a hexagon shaped cloud formation on its north pole?,"[""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]"
{},"{""y"": false}",1739,2025-08-14 11:12:46,False,,,KnowledgeTrial,6,6,True,6,125,374,optimal_treatment,"{""item_id"": 5, ""question"": ""What are the only two planets of our solar system that do not possess any moon?"", ""answers"": [""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]}",True,False,,0.0,,I don't know,True,3852,,,0.0,55.0,65.0,10.0,0.31428571428571433,0.3714285714285715,False,False,False,False,0,default,KnowledgeTrial,Info,False,5,What are the only two planets of our solar system that do not possess any moon?,"[""venus and mercury"", ""venus, mercury"", ""mecury and vernus"", ""mercury and venus"", ""mercury & venus"", ""mercury and venus."", ""mercury   venus"", ""mecury and venus"", ""mercury venus"", ""venus mercury"", ""mercury, venus"", ""the only two planets in our solar system that do not possess any moons are mercury and venus."", ""mercury or venus"", ""mercury/venus""]"
{},"{""y"": true}",1740,2025-08-14 11:12:46,False,,,KnowledgeTrial,2,2,True,2,125,374,optimal_treatment,"{""item_id"": 1, ""question"": ""What is the name of the first man that stepped on the Moon?"", ""answers"": [""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]}",True,False,,0.0,,Neil Armstrong,True,3854,,,0.0,65.0,75.0,10.0,0.3714285714285715,0.42857142857142866,False,False,False,False,0,default,KnowledgeTrial,Info,True,1,What is the name of the first man that stepped on the Moon?,"[""neil armstron"", ""armstrong?"", ""neil       armstrong"", ""neil  amstrong"", ""neal armstrong"", ""neil arstrong"", ""neil armstrong."", ""niel armstrong"", ""neil armstrong (buzz should be mentioned here too)"", ""neil amstrong"", ""neil a."", ""armstrong"", ""mr. armstrong"", ""neil armstrong""]"
{},"{""y"": false}",1741,2025-08-14 11:12:47,False,,,KnowledgeTrial,3,3,True,3,125,374,optimal_treatment,"{""item_id"": 2, ""question"": ""Which planet in the solar system is the only one that rotates clockwise?"", ""answers"": [""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]}",True,False,,0.0,,I don't know,True,3856,,,0.0,75.0,85.0,10.0,0.42857142857142866,0.4857142857142857,False,False,False,False,0,default,KnowledgeTrial,Info,False,2,Which planet in the solar system is the only one that rotates clockwise?,"[""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]"
{},"{""y"": true}",1742,2025-08-14 11:12:47,False,,,KnowledgeTrial,16,16,True,16,125,375,optimal_test,"{""item_id"": 0, ""question"": ""What is the name of the first planet of the solar system?"", ""answers"": [""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]}",True,False,,0.0,,Mercury,True,3858,,,0.0,85.0,95.0,10.0,0.4857142857142857,0.5428571428571428,False,False,False,False,0,default,KnowledgeTrial,Info,True,0,What is the name of the first planet of the solar system?,"[""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]"
{},"{""y"": false}",1743,2025-08-14 11:12:47,False,,,KnowledgeTrial,27,27,True,27,125,375,optimal_test,"{""item_id"": 11, ""question"": ""What is the largest celestial object of the asteroid belt?"", ""answers"": [""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]}",True,False,,0.0,,I don't know,True,3860,,,0.0,95.0,105.0,10.0,0.5428571428571428,0.6,False,False,False,False,0,default,KnowledgeTrial,Info,False,11,What is the largest celestial object of the asteroid belt?,"[""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]"
{},"{""y"": true}",1744,2025-08-14 11:12:47,False,,,KnowledgeTrial,20,20,True,20,125,375,optimal_test,"{""item_id"": 4, ""question"": ""What is the orbital period of the Earth around the Sun in days?"", ""answers"": [""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]}",True,False,,0.0,,365,True,3862,,,0.0,105.0,115.0,10.0,0.6,0.6571428571428571,False,False,False,False,0,default,KnowledgeTrial,Info,True,4,What is the orbital period of the Earth around the Sun in days?,"[""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]"
{},"{""y"": false}",1745,2025-08-14 11:12:48,False,,,KnowledgeTrial,18,18,True,18,125,375,optimal_test,"{""item_id"": 2, ""question"": ""Which planet in the solar system is the only one that rotates clockwise?"", ""answers"": [""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]}",True,False,,0.0,,I don't know,True,3864,,,0.0,115.0,125.0,10.0,0.6571428571428571,0.7142857142857143,False,False,False,False,0,default,KnowledgeTrial,Info,False,2,Which planet in the solar system is the only one that rotates clockwise?,"[""venus is the only planet in the solar system that rotates clockwise (also known as retrograde rotation)."", ""venus is the only planet in the solar system that rotates clockwise."", ""venus""]"
{},"{""y"": false}",1746,2025-08-14 11:12:48,False,,,KnowledgeTrial,22,22,True,22,125,375,optimal_test,"{""item_id"": 6, ""question"": ""What is Earth\u2019s only natural satellite?"", ""answers"": [""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]}",True,False,,0.0,,I don't know,True,3866,,,0.0,125.0,135.0,10.0,0.7142857142857143,0.7714285714285715,False,False,False,False,0,default,KnowledgeTrial,Info,False,6,What is Earth’s only natural satellite?,"[""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]"
{},"{""y"": false}",1747,2025-08-14 11:12:48,False,,,KnowledgeTrial,30,30,True,30,125,375,optimal_test,"{""item_id"": 14, ""question"": ""What is the name of the circumstellar disc located beyond the orbit of Neptune?"", ""answers"": [""kuiperbelt"", ""kuiper"", ""the kuiper belt"", ""kuipter belt"", ""the circumstellar disc located beyond the orbit of neptune is called the kuiper belt."", ""kuiper belt"", ""kaipur belt"", ""kuiper belt."", ""kiper belt"", ""keiper belt"", ""kuiperr belt""]}",True,False,,0.0,,I don't know,True,3868,,,0.0,135.0,145.0,10.0,0.7714285714285715,0.8285714285714286,False,False,False,False,0,default,KnowledgeTrial,Info,False,14,What is the name of the circumstellar disc located beyond the orbit of Neptune?,"[""kuiperbelt"", ""kuiper"", ""the kuiper belt"", ""kuipter belt"", ""the circumstellar disc located beyond the orbit of neptune is called the kuiper belt."", ""kuiper belt"", ""kaipur belt"", ""kuiper belt."", ""kiper belt"", ""keiper belt"", ""kuiperr belt""]"
{},"{""y"": false}",1748,2025-08-14 11:12:48,False,,,KnowledgeTrial,28,28,True,28,125,375,optimal_test,"{""item_id"": 12, ""question"": ""Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a \u2026?"", ""answers"": [""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]}",True,False,,0.0,,I don't know,True,3870,,,0.0,145.0,155.0,10.0,0.8285714285714286,0.8857142857142858,False,False,False,False,0,default,KnowledgeTrial,Info,False,12,"Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a …?","[""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]"
{},"{""y"": false}",1749,2025-08-14 11:12:48,False,,,KnowledgeTrial,24,24,True,24,125,375,optimal_test,"{""item_id"": 8, ""question"": ""How old is the Sun (rounded up to the nearest billion years)?"", ""answers"": [""the sun is approximately 4.6 billion years old."", ""4.2"", ""4"", ""4 billion"", ""4billion"", ""approximately 4.6 billions years"", ""4 billion years old"", ""5.6"", ""5 billion years"", ""4.61"", ""5 billion yrs"", ""4.6"", ""5b"", ""5 billion"", ""4500000000 years old"", ""five billion"", ""4.7 billion"", ""4 billion years"", ""4.6 billion years"", ""4billion years"", ""4.5 billion years"", ""4.6 billion"", ""4.5"", ""4.603 billion years"", ""5"", ""4.6 billion years old."", ""4500000000"", ""four billion"", ""4.4 billion years"", ""5bn"", ""4.6billion years ago""]}",True,False,,0.0,,I don't know,True,3872,,,0.0,155.0,165.0,10.0,0.8857142857142858,0.942857142857143,False,False,False,False,0,default,KnowledgeTrial,Info,False,8,How old is the Sun (rounded up to the nearest billion years)?,"[""the sun is approximately 4.6 billion years old."", ""4.2"", ""4"", ""4 billion"", ""4billion"", ""approximately 4.6 billions years"", ""4 billion years old"", ""5.6"", ""5 billion years"", ""4.61"", ""5 billion yrs"", ""4.6"", ""5b"", ""5 billion"", ""4500000000 years old"", ""five billion"", ""4.7 billion"", ""4 billion years"", ""4.6 billion years"", ""4billion years"", ""4.5 billion years"", ""4.6 billion"", ""4.5"", ""4.603 billion years"", ""5"", ""4.6 billion years old."", ""4500000000"", ""four billion"", ""4.4 billion years"", ""5bn"", ""4.6billion years ago""]"
{},"{""y"": false}",1750,2025-08-14 11:12:49,False,,,KnowledgeTrial,26,26,True,26,125,375,optimal_test,"{""item_id"": 10, ""question"": ""What is the last planet of our solar system?"", ""answers"": [""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]}",True,False,,0.0,,I don't know,True,3874,,,0.0,165.0,175.0,10.0,0.942857142857143,1.0,False,False,False,False,0,default,KnowledgeTrial,Info,False,10,What is the last planet of our solar system?,"[""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]"
{},"{""y"": true}",1751,2025-08-14 11:12:49,False,,,KnowledgeTrial,5,5,True,5,126,377,optimal_treatment,"{""item_id"": 4, ""question"": ""What is the orbital period of the Earth around the Sun in days?"", ""answers"": [""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]}",True,False,,0.0,,365,True,3879,,,0.0,35.0,45.0,10.0,0.2,0.2571428571428572,False,False,False,False,0,default,KnowledgeTrial,Info,True,4,What is the orbital period of the Earth around the Sun in days?,"[""365 days"", ""364.25"", ""365 or 366 in leap years"", ""365.26"", ""365 days."", ""364.25 days"", ""approximately 365.25 days"", ""365 days (and a quarter that gives us leap years...)"", ""365"", ""365.25 days"", ""365."", ""365.25"", ""365.3""]"
{},"{""y"": false}",1752,2025-08-14 11:12:49,False,,,KnowledgeTrial,11,11,True,11,126,377,optimal_treatment,"{""item_id"": 10, ""question"": ""What is the last planet of our solar system?"", ""answers"": [""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]}",True,False,,0.0,,jupiter,True,3881,,,0.0,45.0,55.0,10.0,0.2571428571428572,0.31428571428571433,False,False,False,False,0,default,KnowledgeTrial,Info,False,10,What is the last planet of our solar system?,"[""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]"
{},"{""y"": false}",1753,2025-08-14 11:12:50,False,,,KnowledgeTrial,1,1,True,1,126,377,optimal_treatment,"{""item_id"": 0, ""question"": ""What is the name of the first planet of the solar system?"", ""answers"": [""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]}",True,False,,0.0,,I don't know,True,3883,,,0.0,55.0,65.0,10.0,0.31428571428571433,0.3714285714285715,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,What is the name of the first planet of the solar system?,"[""mercury"", ""mecury"", ""mercruy"", ""mercury."", ""the first planet of the solar system is mercury."", ""merc""]"
{},"{""y"": false}",1754,2025-08-14 11:12:50,False,,,KnowledgeTrial,13,13,True,13,126,377,optimal_treatment,"{""item_id"": 12, ""question"": ""Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a \u2026?"", ""answers"": [""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]}",True,False,,0.0,,I don't know,True,3885,,,0.0,65.0,75.0,10.0,0.3714285714285715,0.42857142857142866,False,False,False,False,0,default,KnowledgeTrial,Info,False,12,"Pluto used to be the 9th planet of our solar system, but is no longer considered as a planet by scientists nowadays but as a …?","[""drawf planet"", ""dwarf"", ""dwarf plane"", ""dwarf planet"", ""dwarf giant"", ""planetoid or dwarf planet"", ""pluto is no longer considered a planet by scientists; instead, it is classified as a dwarf planet."", ""dwarf star"", ""dwarf, planet"", ""dwarf planet?"", ""a dwarf planet"", ""dwarf planet."", ""pluto is no longer considered a planet by scientists nowadays but as a dwarf planet."", ""dwarf plant"", ""dwarf plnt""]"
{},"{""y"": true}",1755,2025-08-14 11:12:50,False,,,KnowledgeTrial,7,7,True,7,126,377,optimal_treatment,"{""item_id"": 6, ""question"": ""What is Earth\u2019s only natural satellite?"", ""answers"": [""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]}",True,False,,0.0,,moon,True,3887,,,0.0,75.0,85.0,10.0,0.42857142857142866,0.4857142857142857,False,False,False,False,0,default,KnowledgeTrial,Info,True,6,What is Earth’s only natural satellite?,"[""the moon"", ""the moon?"", ""the  moon"", ""moon"", ""earth's only natural satellite is the moon."", ""the moon (luna)"", ""our moon"", ""moon."", ""the moon/luna"", ""the moon."", ""moom"", ""moon/luna"", ""luna"", ""the moom""]"
{},"{""y"": false}",1756,2025-08-14 11:12:50,False,,,KnowledgeTrial,29,29,True,29,126,378,optimal_test,"{""item_id"": 13, ""question"": ""Between which planets of our solar system is located the asteroid belt?"", ""answers"": [""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]}",True,False,,0.0,,I don't know,True,3889,,,0.0,85.0,95.0,10.0,0.4857142857142857,0.5428571428571428,False,False,False,False,0,default,KnowledgeTrial,Info,False,13,Between which planets of our solar system is located the asteroid belt?,"[""mars jupiter"", ""between mars and jupiter"", ""mars, jupiter"", ""mars & jupiter"", ""the asteroid belt is located between the orbits of mars and jupiter."", ""jupiter and mars"", ""jupitter and mar"", ""mars and jupiter."", ""the asteroid belt is located between the planets mars and jupiter."", ""mars and jupiter""]"
{},"{""y"": false}",1757,2025-08-14 11:12:51,False,,,KnowledgeTrial,27,27,True,27,126,378,optimal_test,"{""item_id"": 11, ""question"": ""What is the largest celestial object of the asteroid belt?"", ""answers"": [""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]}",True,False,,0.0,,I don't know,True,3891,,,0.0,95.0,105.0,10.0,0.5428571428571428,0.6,False,False,False,False,0,default,KnowledgeTrial,Info,False,11,What is the largest celestial object of the asteroid belt?,"[""dwarf planet ceres"", ""the largest celestial object of the asteroid belt is ceres."", ""ceres""]"
{},"{""y"": false}",1758,2025-08-14 11:12:51,False,,,KnowledgeTrial,19,19,True,19,126,378,optimal_test,"{""item_id"": 3, ""question"": ""Which planet has a hexagon shaped cloud formation on its north pole?"", ""answers"": [""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]}",True,False,,0.0,,I don't know,True,3893,,,0.0,105.0,115.0,10.0,0.6,0.6571428571428571,False,False,False,False,0,default,KnowledgeTrial,Info,False,3,Which planet has a hexagon shaped cloud formation on its north pole?,"[""saturn"", ""saturn is the planet with a hexagon-shaped cloud formation on its north pole."", ""satrun"", ""saturn has a hexagon-shaped cloud formation on its north pole."", ""saturn's hexagon""]"
{},"{""y"": false}",1759,2025-08-14 11:12:51,False,,,KnowledgeTrial,26,26,True,26,126,378,optimal_test,"{""item_id"": 10, ""question"": ""What is the last planet of our solar system?"", ""answers"": [""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]}",True,False,,0.0,,jupiter,True,3895,,,0.0,115.0,125.0,10.0,0.6571428571428571,0.7142857142857143,False,False,False,False,0,default,KnowledgeTrial,Info,False,10,What is the last planet of our solar system?,"[""neptune (since pluto is now a 'minor planet')"", ""neptume"", ""nepturn"", ""neptune""]"
