vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z
"{""main_consent"": true, ""age"": ""55"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T00:36:44.030200"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:31:07.570963"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T00:36:42.040144""}",108,2025-09-04 00:30:27,False,,,Participant,a809f422f6a59b7723ac09aad14f57c4,prolific,68b8dd8e0884e79553c95aa8,67744d33b5b14e7a0561f52e:68b8dd8e0884e79553c95aa8,68b896a73aaef02d84094293,live,2025-09-04 00:36:47,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",c659d95d-1ca2-90a5-e979-209407a09fad,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,55,college,1.0
"{""main_consent"": true, ""age"": ""47"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T00:40:25.204554"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:34:24.455835"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T00:40:20.947169""}",109,2025-09-04 00:33:54,False,,,Participant,e0ba3603b3d7390643136296dc80c08f,prolific,68b8de64bc4989f53034d5f8,597fe89a1b41a20001749f57:68b8de64bc4989f53034d5f8,68b896a73aaef02d84094293,live,2025-09-04 00:40:30,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",4886055f-39af-10fe-962e-6af277b41752,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,47,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""26"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T00:52:25.327391"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:38:30.151697"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T00:52:23.412258""}",110,2025-09-04 00:37:51,False,,,Participant,369216a9c840c0a0abbbfd0630eb0d90,prolific,68b8df44900bb4b4fb50432a,6767186c7cca096bb22aaed7:68b8df44900bb4b4fb50432a,68b896a73aaef02d84094293,live,2025-09-04 00:52:28,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",e69f7c07-b359-5705-100d-f8b83470964f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,26,high_school,0.0
"{""main_consent"": true, ""age"": ""42"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:40:25.012018"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:57:49.537272"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:40:23.117005""}",111,2025-09-04 00:37:55,False,,,Participant,a0b8a82c3d44f640bf749d601ce8cb2e,prolific,68b8df2e7ed10d426e04b193,65c113a22ace1dacd58ce108:68b8df2e7ed10d426e04b193,68b896a73aaef02d84094293,live,2025-09-04 01:40:28,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",79b11b09-6b1a-0575-9f22-dac9dd8e77a2,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,42,college,1.0
"{""main_consent"": true, ""age"": ""54"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T00:54:47.383403"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:40:26.654742"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T00:54:45.297873""}",112,2025-09-04 00:39:21,False,,,Participant,4b45ad817672fc3627bc23e7002296ee,prolific,68b8dec77930c908d21a26c6,67f9613e658e3cf579bf5c25:68b8dec77930c908d21a26c6,68b896a73aaef02d84094293,live,2025-09-04 00:54:51,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",c65e9fff-4ab7-de44-ea31-aa933254038c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Linux 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,54,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""54"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:01:21.822310"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:45:16.867668"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:01:19.373257""}",113,2025-09-04 00:41:59,False,,,Participant,2b62f5b5a3112af4560998d5c658e213,prolific,68b8e007204740eb2aab5858,67cb46013d8998974c294e06:68b8e007204740eb2aab5858,68b896a73aaef02d84094293,live,2025-09-04 01:01:31,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",3c34fad0-f08c-ffab-54d4-40c57aad584e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 129.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,54,college,1.0
"{""main_consent"": true, ""age"": ""38"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T00:57:16.562827"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:53:24.924740"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T00:57:15.243591""}",114,2025-09-04 00:53:04,False,,,Participant,348cd5a07a2be24c0bf5bc9de40a4858,prolific,68b8e2da793083662fdbc12b,5befb6e27c387400016983bf:68b8e2da793083662fdbc12b,68b896a73aaef02d84094293,live,2025-09-04 00:57:19,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",df892643-59a2-3693-3aea-61afc7ab4060,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,38,college,1.0
"{""main_consent"": true, ""age"": ""55"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:08:03.375971"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:55:55.244156"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:08:01.416537""}",115,2025-09-04 00:55:20,False,,,Participant,f0ff93661c61b73726dc3fb653cfee64,prolific,68b8e368055d1801d204abdb,657dd22938e31904b66ca3b4:68b8e368055d1801d204abdb,68b896a73aaef02d84094293,live,2025-09-04 01:08:07,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",21cb28ad-6bef-7787-c2d7-c8755053dcb5,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,55,college,1.0
"{""main_consent"": true, ""age"": ""29"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:08:40.764826"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T00:59:09.717833"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:08:39.135594""}",116,2025-09-04 00:58:45,False,,,Participant,5a6625afdd61f0fc36008bb1e72cc871,prolific,68b8e40c0b239debb0591294,61037a7204c3bfc31c1289dd:68b8e40c0b239debb0591294,68b896a73aaef02d84094293,live,2025-09-04 01:08:44,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",0b86cbb9-1c8d-8bf9-8081-9681ae18eb42,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,29,high_school,0.0
"{""main_consent"": true, ""age"": ""48"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:08:49.271062"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:03:18.301630"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:08:47.052866""}",117,2025-09-04 01:02:47,False,,,Participant,e2322f760a4812fe3058a0da7288e39c,prolific,68b8e515e145a22d10327ef9,666b4944d7f80b9099b5af20:68b8e515e145a22d10327ef9,68b896a73aaef02d84094293,live,2025-09-04 01:08:52,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",b3fd8939-0c2e-9074-cf78-ec6ae65976f6,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,48,college,1.0
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:09:14.212155"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:06:59.779723"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:09:10.024557""}",118,2025-09-04 01:03:10,False,,,Participant,8c27039cc9a1fcfdfd1bf022de88a0b4,prolific,68b8e4fd911456730184e08b,66ec4adbeb5602188fdf76f4:68b8e4fd911456730184e08b,68b896a73aaef02d84094293,live,,,,"{""recruiter"": ""prolific""}",working,"[105, 1]","[182, 2]",205.0,805.0,0.2546583850931677,[],"[1.0, 0.2857142857142857]",9a500fe3-935d-55ca-e355-782c543060ff,False,False,pluto,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,False,Chrome 138.0.0.0 on Windows 10 64-bit,233.0,3262.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent""]",optimal_treatment,True,32,college,1.0
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:15:17.261992"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:10:10.655103"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:15:15.292726""}",119,2025-09-04 01:09:35,False,,,Participant,f4189d0d68a1408473216fd6533ba0fd,prolific,68b8e6acead597a33ed671dc,559c3e07fdf99b32b55f2d8d:68b8e6acead597a33ed671dc,68b896a73aaef02d84094293,live,2025-09-04 01:15:20,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",1d2e66b6-a38c-bb35-4f77-6699299a0a6f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,35,college,1.0
"{""main_consent"": true, ""age"": ""50"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:17:38.672621"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:10:44.019803"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:17:36.598722""}",120,2025-09-04 01:10:06,False,,,Participant,6562298942cd0967c451ed209ce8841b,prolific,68b8e6ca38bb22a28ca5edbb,5ddb41e0ed3649a9c1fc68e6:68b8e6ca38bb22a28ca5edbb,68b896a73aaef02d84094293,live,2025-09-04 01:17:43,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",6603e00a-e74b-896c-d58f-23f08a8cbe4c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,50,college,1.0
"{""main_consent"": true, ""age"": ""45"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:20:42.465411"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:13:59.412208"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:20:38.277182""}",121,2025-09-04 01:10:41,False,,,Participant,b7ba51906a3c9e34ff45e3c0e677d2ef,prolific,68b8e6ad114b1d171b111bdc,6737e1bf889b60aa5f9ec0be:68b8e6ad114b1d171b111bdc,68b896a73aaef02d84094293,live,2025-09-04 01:20:53,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",6a8cfee4-ccc4-7e95-1af8-df3e6ea90791,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,45,high_school,0.0
"{""main_consent"": true, ""age"": ""62"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:37:49.392986"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:14:33.289357"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:37:45.831080""}",122,2025-09-04 01:13:55,False,,,Participant,3b6cda98dbd4b51a53464c2ae74f7a0e,prolific,68b8e67c63ee481ba03e9c94,67e18df3adc77c0702ba396b:68b8e67c63ee481ba03e9c94,68b896a73aaef02d84094293,live,2025-09-04 01:38:20,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",ebd79a97-5240-510f-c124-ac209b282609,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 134.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,62,postgraduate_degree_or_higher,1.0
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:21:54.351720"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:17:05.630466"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:21:51.664267""}",123,2025-09-04 01:16:14,False,,,Participant,e1cec9f5e058524e7709d55914efedd3,prolific,68b8e83265f4ef538258f989,6643f08978c19c6cf8de82d4:68b8e83265f4ef538258f989,68b896a73aaef02d84094293,live,2025-09-04 01:21:57,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",7c16fef7-a0ed-8422-8d9a-fb94af767e9e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,36,college,1.0
"{""main_consent"": true, ""age"": ""39"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:26:45.379133"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:19:49.166131"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:26:43.198975""}",124,2025-09-04 01:19:09,False,,,Participant,d30d1978648eb4a89830f98634a42f13,prolific,68b8e8c610458e537735a326,671137bfe81fc6cf620ce313:68b8e8c610458e537735a326,68b896a73aaef02d84094293,live,2025-09-04 01:26:49,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",3b23cc2b-eac2-e349-f530-e38fccffbf68,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,39,college,1.0
"{""main_consent"": true, ""age"": ""36"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:27:59.380742"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:22:14.093036"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:27:57.597715""}",125,2025-09-04 01:21:50,False,,,Participant,c66b51cbb6c99f8676f96be7e667a3cc,prolific,68b8e99a29fd26394090da96,671c5ad0eb30c87c11b22ec4:68b8e99a29fd26394090da96,68b896a73aaef02d84094293,live,2025-09-04 01:28:02,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",9529535c-7923-ef09-4013-4818a9b5b098,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 137.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,36,college,1.0
"{""main_consent"": true, ""age"": ""31"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:33:56.909362"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:26:38.374185"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:33:55.203830""}",126,2025-09-04 01:24:32,False,,,Participant,6771259c230464f1b1a11ed17f663cc7,prolific,68b8e9d5033b08bd96cd71ab,673cc0c935b49103f2be1e27:68b8e9d5033b08bd96cd71ab,68b896a73aaef02d84094293,live,2025-09-04 01:34:00,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",035c2360-f98b-7a85-fcdb-542ec53f9e7a,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,31,college,1.0
"{""main_consent"": true, ""age"": ""53"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:38:35.988056"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:25:51.294375"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:38:33.359930""}",127,2025-09-04 01:24:46,False,,,Participant,d92ebc8a6c77759d2dcefb5e2ed577ec,prolific,68b8ea3878516bf8912b3482,6562177a48308eebbb6359ea:68b8ea3878516bf8912b3482,68b896a73aaef02d84094293,live,2025-09-04 01:38:41,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",d8ffeae0-97b5-cfc2-100e-8f0a34becfc3,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,53,college,1.0
"{""main_consent"": true, ""age"": ""57"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:35:32.560025"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:29:27.461308"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:35:29.742587""}",128,2025-09-04 01:28:09,False,,,Participant,54c0969464389f2319cd3a5b6b2679dd,prolific,68b8eaec9d64c086541bd771,6643a8837540ee80f2d5be45:68b8eaec9d64c086541bd771,68b896a73aaef02d84094293,live,2025-09-04 01:35:37,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",a436d72e-aaee-4bd0-742a-cddaa11fd891,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,57,college,1.0
"{""main_consent"": true, ""age"": ""52"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:43:35.286541"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:31:09.540090"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:43:33.150384""}",129,2025-09-04 01:29:17,False,,,Participant,0178f9eabe7ab2653ab45a95f909f443,prolific,68b8eb286b1760e9e45f6f0f,65c25e3de8b230c294f2b32c:68b8eb286b1760e9e45f6f0f,68b896a73aaef02d84094293,live,2025-09-04 01:43:38,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",0f62b707-41fc-a555-d353-d63340639b95,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,52,high_school,0.0
"{""main_consent"": true, ""age"": ""48"", ""formal_education"": ""college"", ""z"": 1, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:38:58.566068"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:35:34.050557"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:38:56.656231""}",130,2025-09-04 01:35:08,False,,,Participant,a830bbc352293507ee42209ee11ffdc1,prolific,68b8ec9d33a4452d16172afe,6561435b409147a77be889dd:68b8ec9d33a4452d16172afe,68b896a73aaef02d84094293,live,2025-09-04 01:39:02,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",df0d4cd6-cac1-01d2-3f18-aac60c6513c7,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,48,college,1.0
"{""main_consent"": true, ""age"": ""51"", ""formal_education"": ""high_school"", ""z"": 0, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-09-04T01:46:12.480113"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-09-04T01:40:32.896336"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-09-04T01:46:09.666875""}",131,2025-09-04 01:40:09,False,,,Participant,d5c1868d4a2896f6ebbca9504418b14c,prolific,68b8ed1b52b1936ad7ab543b,65a74f0bddbf9042d8d537e7:68b8ed1b52b1936ad7ab543b,68b896a73aaef02d84094293,live,2025-09-04 01:46:16,1.65,,"{""recruiter"": ""prolific""}",approved,"[178, 4, 1]","[182, 5, 2]",805.0,805.0,1.0,[],"[1.0, 1.0]",0f0fa9f5-18f7-4144-b18e-92e2110d8748,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false]]",{},[],1.65,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment""]","[""main_consent"", ""optimal_treatment""]",,True,51,high_school,0.0
