vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z,p_y
"{""main_consent"": true, ""age"": ""49"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T22:59:17.042155"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T22:54:37.031958"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T22:59:08.956602"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T22:56:21.951055""}",119,2025-08-20 22:53:56,False,,,Participant,60fbbb29437fd7dd6bbe4099e895ede5,prolific,68a651f619765587cea998fc,57f2da5c6c19420001438d19:68a651f619765587cea998fc,68a515a0c8c21db8f8d05b6b,live,2025-08-20 22:59:20,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",a8f42a59-a4eb-3310-9fc1-5afde2317659,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,49,high_school,0.0,
"{""main_consent"": true, ""age"": ""49"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:10:24.760146"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:00:27.800641"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:10:21.235328"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:04:20.298345""}",120,2025-08-20 22:59:47,False,,,Participant,92d632740d4090d2ffca2c02c4b51a2e,prolific,68a6535389e04f9677bc55da,6724260700cede758eb0c062:68a6535389e04f9677bc55da,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:10:28,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",530.0,555.0,1.0,[],"[1.0, 1.0]",79acbff2-6588-16a9-19f9-e27784a75173,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,49,high_school,0.0,
"{""main_consent"": true, ""age"": ""44"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:06:13.744995"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:00:35.579411"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:06:10.731985"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:03:39.675032""}",121,2025-08-20 23:00:10,False,,,Participant,3baafceaebbd80950ec65772e2a0e8d5,prolific,68a65354188f0f48cef6ea45,633c7ca040cfef0504138a57:68a65354188f0f48cef6ea45,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:06:16,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",906821ac-fad4-6c20-1338-418e5dd1adb3,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,44,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:16:04.727023"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:12:30.348323"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:16:00.872671"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:13:34.980297""}",122,2025-08-20 23:07:41,False,,,Participant,5ec620e3b4a9eaaf478062d8dcf7cf9d,prolific,68a654f54b7aac792553178a,6400e79fec0b310140841aee:68a654f54b7aac792553178a,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:16:08,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",958ecac3-6e99-0e90-b471-68f03eb1d81c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,34,college,1.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": {""0"": 0.38056278228759766, ""1"": 0.6194372177124023}, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:25:14.887856"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:11:41.334358"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:24:33.440613"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:15:39.266508""}",123,2025-08-20 23:11:03,False,,,Participant,a14de6d3611530d5964d7e203f450e48,prolific,68a655ea0ae86cf3fbfe22d5,6674214997c056fddf117f32:68a655ea0ae86cf3fbfe22d5,68a515a0c8c21db8f8d05b6b,live,,,,"{""recruiter"": ""prolific""}",working,"[265, 1]","[342, 2]",380.0,555.0,0.6846846846846846,[],"[1.0, 0.7297297297297296]",91eecf7a-3e32-31b9-d332-84037e178aa8,False,False,,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,False,Chrome 130.0.0.0 on Windows 10 64-bit,365.0,1845.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment""]",optimal_test,True,34,postgraduate_degree_or_higher,1.0,"{""0"": 0.38056278228759766, ""1"": 0.6194372177124023}"
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:23:36.171484"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:17:30.255549"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:23:32.930127"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:19:11.982199""}",124,2025-08-20 23:17:06,False,,,Participant,501889154e05286b569fc0a13f98e922,prolific,68a657438c2ea3643a51188b,5c3ebd84c21f060001c44e9b:68a657438c2ea3643a51188b,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:23:40,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",9265068d-f6c5-60b7-8163-a1feb167ebff,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,35,college,1.0,
"{""main_consent"": true, ""age"": ""38"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:27:04.220825"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:24:40.782492"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:27:01.256796"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:25:24.977363""}",125,2025-08-20 23:24:28,False,,,Participant,27945af61e7d83270192e2fad1b87d97,prolific,68a659092de9cd34ca569ce7,60fd6618f9a377f54dcdf318:68a659092de9cd34ca569ce7,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:27:06,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",3b6eeb93-174e-05a2-7207-bb7299de4f68,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,38,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""21"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:31:36.960432"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:28:41.344457"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:31:33.068052"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:29:24.387693""}",126,2025-08-20 23:28:27,False,,,Participant,a8c4e1871c4ec850842f90396cfa288b,prolific,68a659d566f811dde9474c62,60bea3dea79236a4c6a5bc61:68a659d566f811dde9474c62,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:31:41,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",739d7da8-7ff3-f656-ba66-4442f05cacd6,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,21,high_school,0.0,
"{""main_consent"": true, ""age"": ""43"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:38:05.604811"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:31:38.430169"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:38:01.909795"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:33:46.116324""}",127,2025-08-20 23:30:46,False,,,Participant,fee21b0ab9302f76c480dbdf7e3e3245,prolific,68a65a27d1c0a0ebe947452a,67617ff8a1f4fa350af4fbb5:68a65a27d1c0a0ebe947452a,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:38:11,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",480.0,555.0,1.0,[],"[1.0, 1.0]",8e48d8a3-9afc-8eb2-8b67-73f7ead504ef,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 126.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,43,college,1.0,
"{""main_consent"": true, ""age"": ""66"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:37:49.804474"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:33:54.019389"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:37:44.854269"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:35:54.572553""}",128,2025-08-20 23:33:16,False,,,Participant,39e0686a501227279936be05442185ed,prolific,68a65b1a6aa4aa3481baabb6,5e00f9a211999fcea4169800:68a65b1a6aa4aa3481baabb6,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:37:55,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",1b8e13ad-bba7-06a0-4ec2-109c52992554,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,66,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""30"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:45:50.097811"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:39:15.708466"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:45:46.490137"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:42:28.714442""}",129,2025-08-20 23:38:35,False,,,Participant,cb7e606db9ed7550d6475d58b84b9e5b,prolific,68a65c679de178df39d38cda,5c830a66d6a4d0000164097d:68a65c679de178df39d38cda,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:46:20,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",b4527de9-17b3-ce45-368e-f45dabd647f8,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,30,high_school,0.0,
"{""main_consent"": true, ""age"": ""32"", ""formal_education"": ""postgraduate_degree_or_higher"", ""z"": 1, ""p_y"": {""0"": 0.46176499128341675, ""1"": 0.5382350087165833}, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:45:41.538806"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:40:56.322607"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:45:15.347542"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:44:56.477327""}",130,2025-08-20 23:39:11,False,,,Participant,03750e39256546f8cfe472edfd3579b5,prolific,68a65c7dafc9ff752ff2a51a,67cc96b64c3dc17edc0a4c45:68a65c7dafc9ff752ff2a51a,68a515a0c8c21db8f8d05b6b,live,,,,"{""recruiter"": ""prolific""}",working,"[265, 1]","[342, 2]",205.0,555.0,0.36936936936936937,[],"[1.0, 0.4144144144144144]",19fbe696-38d5-ee72-f87d-3b7e4d969b79,False,False,Mars and Jupiter,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,False,Chrome 134.0.0.0 on Windows 10 64-bit,386.0,1922.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment""]",optimal_test,True,32,postgraduate_degree_or_higher,1.0,"{""0"": 0.46176499128341675, ""1"": 0.5382350087165833}"
"{""main_consent"": true, ""age"": ""21"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-20T23:52:01.618978"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:47:34.229423"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-20T23:51:52.911260"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:48:57.510683""}",131,2025-08-20 23:46:54,False,,,Participant,011c22a6727acebdbef04a37c174c099,prolific,68a65e58b393ec2ec951a497,63d1664fa01c864aafb8f38e:68a65e58b393ec2ec951a497,68a515a0c8c21db8f8d05b6b,live,2025-08-20 23:52:10,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",7bc7f41a-57a5-b26b-005d-74d059373971,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 134.0.0.0 on Windows NT 11.0 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,21,college,1.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:04:15.049453"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:59:35.449255"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:04:11.771302"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:01:07.206749""}",132,2025-08-20 23:59:01,False,,,Participant,7662b84097c1482384460e7c848d78c7,prolific,68a65fc09680a5f5f1350884,617617515ce25cbceccac37c:68a65fc09680a5f5f1350884,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:04:18,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",64c1e81f-0de1-d9cc-9c3b-37296295832c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,34,high_school,0.0,
"{""main_consent"": true, ""age"": ""31"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:03:15.078720"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-20T23:59:39.902956"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:03:10.636264"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:00:57.746477""}",133,2025-08-20 23:59:16,False,,,Participant,6cbb578f93f630d8cd71a7f48cf9aea7,prolific,68a65e944ac57e7fd380fa9f,6734ab83047e85e2f8795acb:68a65e944ac57e7fd380fa9f,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:03:20,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",4f44a9ff-1a0d-41b1-e036-c788554f77ee,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 103.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,31,college,1.0,
"{""main_consent"": true, ""age"": ""57"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:09:31.023691"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:05:42.997908"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:09:26.349559"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:06:58.737590""}",134,2025-08-21 00:04:48,False,,,Participant,bfd4a266c88c9b6072dcb92d7ca48a7f,prolific,68a66289724c675ba476a646,63852fbf95d78ba25b99005e:68a66289724c675ba476a646,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:09:36,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",2fa2f51f-9191-74d6-a9e4-a8f1c67b2feb,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,57,college,1.0,
"{""main_consent"": true, ""age"": ""39"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": {""0"": 0.5625090897083282, ""1"": 0.43749091029167175}, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:08:06.877014"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:06:03.596481"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:08:38.969176"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:08:06.877594""}",135,2025-08-21 00:05:29,False,,,Participant,1a13ce97715d6a5e5b405efc1e16c7c0,prolific,68a6625a9d105b44d31753ca,6760853e178af224e611e496:68a6625a9d105b44d31753ca,68a515a0c8c21db8f8d05b6b,live,,,,"{""recruiter"": ""prolific""}",working,[304],[342],205.0,555.0,0.36936936936936937,[],[1.0],3ad0e656-4e6e-aa14-70dc-6cbc40e31402,False,False,"Pluto, Uranus",[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,False,Chrome 139.0.0.0 on Windows 10 64-bit,401.0,1980.0,available,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment""]",optimal_test,True,39,college,1.0,"{""0"": 0.5625090897083282, ""1"": 0.43749091029167175}"
"{""main_consent"": true, ""age"": ""28"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:12:35.841770"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:10:33.762679"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:12:32.817983"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:11:32.046465""}",136,2025-08-21 00:09:57,False,,,Participant,f8679e4742b34c7ee802bd750acd374b,prolific,68a663cc9ebd47b4de433c9c,62d43cee3d60ac98c1dcacc8:68a663cc9ebd47b4de433c9c,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:12:39,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",228c0faf-7bb8-cdfd-6e5a-5cab9d920a20,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,28,high_school,0.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:20:13.797914"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:15:03.557145"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:20:09.070627"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:16:51.542426""}",137,2025-08-21 00:11:36,False,,,Participant,473cfe002f05652b29fcf1c2fd6d1d7e,prolific,68a663d2e2a56acc26a0a72f,67337b9fcd8ebffe61234019:68a663d2e2a56acc26a0a72f,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:20:17,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",06d092c2-dcd0-ef45-66e0-05af9fd6cf37,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,34,college,1.0,
"{""main_consent"": true, ""age"": ""68"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:17:46.095052"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:15:07.715921"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:17:42.250610"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:16:07.626155""}",138,2025-08-21 00:13:23,False,,,Participant,8d03e6a170cee3ac375b0791c978e7b9,prolific,68a6647f8aa1d4eecbaae87d,64aff8a2c8ddc83286a349c3:68a6647f8aa1d4eecbaae87d,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:17:50,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",d51b010b-1f0f-5bb1-444c-cd00b8113c9e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,68,college,1.0,
